City,Date,Area_Classification,AQI,AQI_Bucket,Latitude,Longitude
Jaipur,2018-03-29,Urban,131.0,Moderate,26.9124,75.7873
Jaipur,2018-03-30,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-03-31,Urban,140.0,Moderate,26.9124,75.7873
Jaipur,2018-04-01,Urban,134.0,Moderate,26.9124,75.7873
Jaipur,2018-04-02,Urban,150.0,Moderate,26.9124,75.7873
Jaipur,2018-04-03,Urban,181.0,Moderate,26.9124,75.7873
Jaipur,2018-04-04,Urban,142.0,Moderate,26.9124,75.7873
Jaipur,2018-04-05,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-04-06,Urban,145.0,Moderate,26.9124,75.7873
Jaipur,2018-04-07,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-04-08,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-04-09,Urban,127.0,Moderate,26.9124,75.7873
Jaipur,2018-04-10,Urban,129.0,Moderate,26.9124,75.7873
Jaipur,2018-04-11,Urban,116.0,Moderate,26.9124,75.7873
Jaipur,2018-04-12,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-04-13,Urban,97.0,Satisfactory,26.9124,75.7873
Jaipur,2018-04-14,Urban,124.0,Moderate,26.9124,75.7873
Jaipur,2018-04-15,Urban,125.0,Moderate,26.9124,75.7873
Jaipur,2018-04-16,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2018-04-17,Urban,153.0,Moderate,26.9124,75.7873
Jaipur,2018-04-18,Urban,149.0,Moderate,26.9124,75.7873
Jaipur,2018-04-19,Urban,140.0,Moderate,26.9124,75.7873
Jaipur,2018-04-20,Urban,202.0,Poor,26.9124,75.7873
Jaipur,2018-04-21,Urban,434.0,Severe,26.9124,75.7873
Jaipur,2018-04-22,Urban,185.0,Moderate,26.9124,75.7873
Jaipur,2018-04-23,Urban,173.0,Moderate,26.9124,75.7873
Jaipur,2018-04-24,Urban,124.0,Moderate,26.9124,75.7873
Jaipur,2018-04-25,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-04-26,Urban,136.0,Moderate,26.9124,75.7873
Jaipur,2018-04-27,Urban,176.0,Moderate,26.9124,75.7873
Jaipur,2018-04-28,Urban,179.0,Moderate,26.9124,75.7873
Jaipur,2018-04-29,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-04-30,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-05-01,Urban,147.0,Moderate,26.9124,75.7873
Jaipur,2018-05-02,Urban,168.0,Moderate,26.9124,75.7873
Jaipur,2018-05-03,Urban,172.0,Moderate,26.9124,75.7873
Jaipur,2018-05-04,Urban,150.0,Moderate,26.9124,75.7873
Jaipur,2018-05-05,Urban,160.0,Moderate,26.9124,75.7873
Jaipur,2018-05-06,Urban,171.0,Moderate,26.9124,75.7873
Jaipur,2018-05-07,Urban,176.0,Moderate,26.9124,75.7873
Jaipur,2018-05-08,Urban,250.0,Poor,26.9124,75.7873
Jaipur,2018-05-09,Urban,181.0,Moderate,26.9124,75.7873
Jaipur,2018-05-10,Urban,153.0,Moderate,26.9124,75.7873
Jaipur,2018-05-11,Urban,137.0,Moderate,26.9124,75.7873
Jaipur,2018-05-12,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-05-13,Urban,152.0,Moderate,26.9124,75.7873
Jaipur,2018-05-14,Urban,255.0,Poor,26.9124,75.7873
Jaipur,2018-05-15,Urban,204.0,Poor,26.9124,75.7873
Jaipur,2018-05-16,Urban,194.0,Moderate,26.9124,75.7873
Jaipur,2018-05-17,Urban,181.0,Moderate,26.9124,75.7873
Jaipur,2018-05-18,Urban,156.0,Moderate,26.9124,75.7873
Jaipur,2018-05-19,Urban,161.0,Moderate,26.9124,75.7873
Jaipur,2018-05-20,Urban,172.0,Moderate,26.9124,75.7873
Jaipur,2018-05-21,Urban,193.0,Moderate,26.9124,75.7873
Jaipur,2018-05-22,Urban,160.0,Moderate,26.9124,75.7873
Jaipur,2018-05-23,Urban,199.0,Moderate,26.9124,75.7873
Jaipur,2018-05-24,Urban,171.0,Moderate,26.9124,75.7873
Jaipur,2018-05-25,Urban,169.0,Moderate,26.9124,75.7873
Jaipur,2018-05-26,Urban,174.0,Moderate,26.9124,75.7873
Jaipur,2018-05-27,Urban,153.0,Moderate,26.9124,75.7873
Jaipur,2018-05-28,Urban,169.0,Moderate,26.9124,75.7873
Jaipur,2018-05-29,Urban,170.0,Moderate,26.9124,75.7873
Jaipur,2018-05-30,Urban,146.0,Moderate,26.9124,75.7873
Jaipur,2018-05-31,Urban,138.0,Moderate,26.9124,75.7873
Jaipur,2018-06-01,Urban,150.0,Moderate,26.9124,75.7873
Jaipur,2018-06-02,Urban,379.0,Very Poor,26.9124,75.7873
Jaipur,2018-06-03,Urban,265.0,Poor,26.9124,75.7873
Jaipur,2018-06-04,Urban,190.0,Moderate,26.9124,75.7873
Jaipur,2018-06-05,Urban,210.0,Poor,26.9124,75.7873
Jaipur,2018-06-06,Urban,189.0,Moderate,26.9124,75.7873
Jaipur,2018-06-07,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2018-06-08,Urban,220.0,Poor,26.9124,75.7873
Jaipur,2018-06-09,Urban,160.0,Moderate,26.9124,75.7873
Jaipur,2018-06-10,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-06-11,Urban,118.0,Moderate,26.9124,75.7873
Jaipur,2018-06-12,Urban,169.0,Moderate,26.9124,75.7873
Jaipur,2018-06-13,Urban,285.0,Poor,26.9124,75.7873
Jaipur,2018-06-14,Urban,269.0,Poor,26.9124,75.7873
Jaipur,2018-06-15,Urban,264.0,Poor,26.9124,75.7873
Jaipur,2018-06-16,Urban,155.0,Moderate,26.9124,75.7873
Jaipur,2018-06-17,Urban,128.0,Moderate,26.9124,75.7873
Jaipur,2018-06-18,Urban,161.0,Moderate,26.9124,75.7873
Jaipur,2018-06-19,Urban,162.0,Moderate,26.9124,75.7873
Jaipur,2018-06-20,Urban,111.0,Moderate,26.9124,75.7873
Jaipur,2018-06-21,Urban,160.0,Moderate,26.9124,75.7873
Jaipur,2018-06-22,Urban,173.0,Moderate,26.9124,75.7873
Jaipur,2018-06-23,Urban,156.0,Moderate,26.9124,75.7873
Jaipur,2018-06-24,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2018-06-25,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-06-26,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2018-06-27,Urban,94.0,Satisfactory,26.9124,75.7873
Jaipur,2018-06-28,Urban,155.0,Moderate,26.9124,75.7873
Jaipur,2018-06-29,Urban,123.0,Moderate,26.9124,75.7873
Jaipur,2018-06-30,Urban,135.0,Moderate,26.9124,75.7873
Jaipur,2018-07-01,Urban,153.0,Moderate,26.9124,75.7873
Jaipur,2018-07-02,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-07-03,Urban,94.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-04,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-05,Urban,154.0,Moderate,26.9124,75.7873
Jaipur,2018-07-06,Urban,155.0,Moderate,26.9124,75.7873
Jaipur,2018-07-07,Urban,141.0,Moderate,26.9124,75.7873
Jaipur,2018-07-08,Urban,154.0,Moderate,26.9124,75.7873
Jaipur,2018-07-09,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-07-10,Urban,136.0,Moderate,26.9124,75.7873
Jaipur,2018-07-11,Urban,108.0,Moderate,26.9124,75.7873
Jaipur,2018-07-12,Urban,142.0,Moderate,26.9124,75.7873
Jaipur,2018-07-13,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-14,Urban,60.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-15,Urban,62.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-16,Urban,86.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-17,Urban,67.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-18,Urban,134.0,Moderate,26.9124,75.7873
Jaipur,2018-07-19,Urban,83.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-20,Urban,81.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-21,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2018-07-22,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-23,Urban,57.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-24,Urban,73.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-25,Urban,66.0,Satisfactory,26.9124,75.7873
Jaipur,2018-07-26,Urban,114.0,Moderate,26.9124,75.7873
Jaipur,2018-07-27,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2018-07-28,Urban,117.0,Moderate,26.9124,75.7873
Jaipur,2018-07-29,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2018-07-30,Urban,107.0,Moderate,26.9124,75.7873
Jaipur,2018-07-31,Urban,114.0,Moderate,26.9124,75.7873
Jaipur,2018-08-01,Urban,147.0,Moderate,26.9124,75.7873
Jaipur,2018-08-02,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-08-03,Urban,165.0,Moderate,26.9124,75.7873
Jaipur,2018-08-04,Urban,154.0,Moderate,26.9124,75.7873
Jaipur,2018-08-05,Urban,153.0,Moderate,26.9124,75.7873
Jaipur,2018-08-06,Urban,129.0,Moderate,26.9124,75.7873
Jaipur,2018-08-07,Urban,113.0,Moderate,26.9124,75.7873
Jaipur,2018-08-08,Urban,118.0,Moderate,26.9124,75.7873
Jaipur,2018-08-09,Urban,93.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-10,Urban,69.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-11,Urban,79.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-12,Urban,79.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-13,Urban,82.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-14,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-15,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-08-16,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2018-08-17,Urban,61.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-18,Urban,74.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-19,Urban,75.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-20,Urban,74.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-21,Urban,79.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-22,Urban,84.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-23,Urban,69.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-24,Urban,87.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-25,Urban,70.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-26,Urban,75.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-27,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-28,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-08-29,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2018-08-30,Urban,111.0,Moderate,26.9124,75.7873
Jaipur,2018-08-31,Urban,127.0,Moderate,26.9124,75.7873
Jaipur,2018-09-01,Urban,79.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-02,Urban,80.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-03,Urban,60.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-04,Urban,68.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-05,Urban,94.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-06,Urban,122.0,Moderate,26.9124,75.7873
Jaipur,2018-09-07,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-08,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-09,Urban,59.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-10,Urban,68.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-11,Urban,80.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-12,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-13,Urban,96.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-14,Urban,104.0,Moderate,26.9124,75.7873
Jaipur,2018-09-15,Urban,103.0,Moderate,26.9124,75.7873
Jaipur,2018-09-16,Urban,99.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-17,Urban,93.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-18,Urban,105.0,Moderate,26.9124,75.7873
Jaipur,2018-09-19,Urban,108.0,Moderate,26.9124,75.7873
Jaipur,2018-09-20,Urban,120.0,Moderate,26.9124,75.7873
Jaipur,2018-09-21,Urban,148.0,Moderate,26.9124,75.7873
Jaipur,2018-09-22,Urban,81.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-23,Urban,54.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-24,Urban,62.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-25,Urban,91.0,Satisfactory,26.9124,75.7873
Jaipur,2018-09-26,Urban,135.0,Moderate,26.9124,75.7873
Jaipur,2018-09-27,Urban,133.0,Moderate,26.9124,75.7873
Jaipur,2018-09-28,Urban,134.0,Moderate,26.9124,75.7873
Jaipur,2018-09-29,Urban,174.0,Moderate,26.9124,75.7873
Jaipur,2018-09-30,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-10-01,Urban,128.0,Moderate,26.9124,75.7873
Jaipur,2018-10-02,Urban,125.0,Moderate,26.9124,75.7873
Jaipur,2018-10-03,Urban,125.0,Moderate,26.9124,75.7873
Jaipur,2018-10-04,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2018-10-05,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2018-10-06,Urban,103.0,Moderate,26.9124,75.7873
Jaipur,2018-10-07,Urban,118.0,Moderate,26.9124,75.7873
Jaipur,2018-10-08,Urban,116.0,Moderate,26.9124,75.7873
Jaipur,2018-10-09,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2018-10-10,Urban,121.0,Moderate,26.9124,75.7873
Jaipur,2018-10-11,Urban,178.0,Moderate,26.9124,75.7873
Jaipur,2018-10-12,Urban,137.0,Moderate,26.9124,75.7873
Jaipur,2018-10-13,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2018-10-14,Urban,142.0,Moderate,26.9124,75.7873
Jaipur,2018-10-15,Urban,152.0,Moderate,26.9124,75.7873
Jaipur,2018-10-16,Urban,195.0,Moderate,26.9124,75.7873
Jaipur,2018-10-17,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-10-18,Urban,149.0,Moderate,26.9124,75.7873
Jaipur,2018-10-19,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2018-10-20,Urban,180.0,Moderate,26.9124,75.7873
Jaipur,2018-10-21,Urban,185.0,Moderate,26.9124,75.7873
Jaipur,2018-10-22,Urban,163.0,Moderate,26.9124,75.7873
Jaipur,2018-10-23,Urban,117.0,Moderate,26.9124,75.7873
Jaipur,2018-10-24,Urban,135.0,Moderate,26.9124,75.7873
Jaipur,2018-10-25,Urban,139.0,Moderate,26.9124,75.7873
Jaipur,2018-10-26,Urban,146.0,Moderate,26.9124,75.7873
Jaipur,2018-10-27,Urban,160.0,Moderate,26.9124,75.7873
Jaipur,2018-10-28,Urban,186.0,Moderate,26.9124,75.7873
Jaipur,2018-10-29,Urban,212.0,Poor,26.9124,75.7873
Jaipur,2018-10-30,Urban,219.0,Poor,26.9124,75.7873
Jaipur,2018-10-31,Urban,218.0,Poor,26.9124,75.7873
Jaipur,2018-11-01,Urban,195.0,Moderate,26.9124,75.7873
Jaipur,2018-11-02,Urban,194.0,Moderate,26.9124,75.7873
Jaipur,2018-11-03,Urban,142.0,Moderate,26.9124,75.7873
Jaipur,2018-11-04,Urban,169.0,Moderate,26.9124,75.7873
Jaipur,2018-11-05,Urban,120.0,Moderate,26.9124,75.7873
Jaipur,2018-11-06,Urban,145.0,Moderate,26.9124,75.7873
Jaipur,2018-11-07,Urban,141.0,Moderate,26.9124,75.7873
Jaipur,2018-11-08,Urban,250.0,Poor,26.9124,75.7873
Jaipur,2018-11-09,Urban,243.0,Poor,26.9124,75.7873
Jaipur,2018-11-10,Urban,258.0,Poor,26.9124,75.7873
Jaipur,2018-11-11,Urban,175.0,Moderate,26.9124,75.7873
Jaipur,2018-11-12,Urban,164.0,Moderate,26.9124,75.7873
Jaipur,2018-11-13,Urban,202.0,Poor,26.9124,75.7873
Jaipur,2018-11-14,Urban,139.0,Moderate,26.9124,75.7873
Jaipur,2018-11-15,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-11-16,Urban,210.0,Poor,26.9124,75.7873
Jaipur,2018-11-17,Urban,193.0,Moderate,26.9124,75.7873
Jaipur,2018-11-18,Urban,184.0,Moderate,26.9124,75.7873
Jaipur,2018-11-19,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2018-11-20,Urban,159.0,Moderate,26.9124,75.7873
Jaipur,2018-11-21,Urban,161.0,Moderate,26.9124,75.7873
Jaipur,2018-11-22,Urban,201.0,Poor,26.9124,75.7873
Jaipur,2018-11-23,Urban,175.0,Moderate,26.9124,75.7873
Jaipur,2018-11-24,Urban,157.0,Moderate,26.9124,75.7873
Jaipur,2018-11-25,Urban,220.0,Poor,26.9124,75.7873
Jaipur,2018-11-26,Urban,176.0,Moderate,26.9124,75.7873
Jaipur,2018-11-27,Urban,149.0,Moderate,26.9124,75.7873
Jaipur,2018-11-28,Urban,175.0,Moderate,26.9124,75.7873
Jaipur,2018-11-29,Urban,198.0,Moderate,26.9124,75.7873
Jaipur,2018-11-30,Urban,159.0,Moderate,26.9124,75.7873
Jaipur,2018-12-01,Urban,180.0,Moderate,26.9124,75.7873
Jaipur,2018-12-02,Urban,184.0,Moderate,26.9124,75.7873
Jaipur,2018-12-03,Urban,184.0,Moderate,26.9124,75.7873
Jaipur,2018-12-04,Urban,154.0,Moderate,26.9124,75.7873
Jaipur,2018-12-05,Urban,143.0,Moderate,26.9124,75.7873
Jaipur,2018-12-06,Urban,173.0,Moderate,26.9124,75.7873
Jaipur,2018-12-07,Urban,163.0,Moderate,26.9124,75.7873
Jaipur,2018-12-08,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2018-12-09,Urban,168.0,Moderate,26.9124,75.7873
Jaipur,2018-12-10,Urban,185.0,Moderate,26.9124,75.7873
Jaipur,2018-12-11,Urban,162.0,Moderate,26.9124,75.7873
Jaipur,2018-12-12,Urban,127.0,Moderate,26.9124,75.7873
Jaipur,2018-12-13,Urban,94.0,Satisfactory,26.9124,75.7873
Jaipur,2018-12-14,Urban,88.0,Satisfactory,26.9124,75.7873
Jaipur,2018-12-15,Urban,80.0,Satisfactory,26.9124,75.7873
Jaipur,2018-12-16,Urban,163.0,Moderate,26.9124,75.7873
Jaipur,2018-12-17,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2018-12-18,Urban,108.0,Moderate,26.9124,75.7873
Jaipur,2018-12-19,Urban,163.0,Moderate,26.9124,75.7873
Jaipur,2018-12-20,Urban,205.0,Poor,26.9124,75.7873
Jaipur,2018-12-21,Urban,244.0,Poor,26.9124,75.7873
Jaipur,2018-12-22,Urban,201.0,Poor,26.9124,75.7873
Jaipur,2018-12-23,Urban,154.0,Moderate,26.9124,75.7873
Jaipur,2018-12-24,Urban,144.0,Moderate,26.9124,75.7873
Jaipur,2018-12-25,Urban,135.0,Moderate,26.9124,75.7873
Jaipur,2018-12-26,Urban,122.0,Moderate,26.9124,75.7873
Jaipur,2018-12-27,Urban,214.0,Poor,26.9124,75.7873
Jaipur,2018-12-28,Urban,212.0,Poor,26.9124,75.7873
Jaipur,2018-12-29,Urban,213.0,Poor,26.9124,75.7873
Jaipur,2018-12-30,Urban,238.0,Poor,26.9124,75.7873
Jaipur,2018-12-31,Urban,239.0,Poor,26.9124,75.7873
Jaipur,2019-01-01,Urban,275.0,Poor,26.9124,75.7873
Jaipur,2019-01-02,Urban,173.0,Moderate,26.9124,75.7873
Jaipur,2019-01-03,Urban,232.0,Poor,26.9124,75.7873
Jaipur,2019-01-04,Urban,203.0,Poor,26.9124,75.7873
Jaipur,2019-01-05,Urban,134.0,Moderate,26.9124,75.7873
Jaipur,2019-01-06,Urban,196.0,Moderate,26.9124,75.7873
Jaipur,2019-01-07,Urban,179.0,Moderate,26.9124,75.7873
Jaipur,2019-01-08,Urban,123.0,Moderate,26.9124,75.7873
Jaipur,2019-01-09,Urban,158.0,Moderate,26.9124,75.7873
Jaipur,2019-01-10,Urban,141.0,Moderate,26.9124,75.7873
Jaipur,2019-01-11,Urban,126.0,Moderate,26.9124,75.7873
Jaipur,2019-01-12,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2019-01-13,Urban,174.0,Moderate,26.9124,75.7873
Jaipur,2019-01-14,Urban,144.0,Moderate,26.9124,75.7873
Jaipur,2019-01-15,Urban,122.0,Moderate,26.9124,75.7873
Jaipur,2019-01-16,Urban,175.0,Moderate,26.9124,75.7873
Jaipur,2019-01-17,Urban,131.0,Moderate,26.9124,75.7873
Jaipur,2019-01-18,Urban,191.0,Moderate,26.9124,75.7873
Jaipur,2019-01-19,Urban,243.0,Poor,26.9124,75.7873
Jaipur,2019-01-20,Urban,176.0,Moderate,26.9124,75.7873
Jaipur,2019-01-21,Urban,124.0,Moderate,26.9124,75.7873
Jaipur,2019-01-22,Urban,131.0,Moderate,26.9124,75.7873
Jaipur,2019-01-23,Urban,99.0,Satisfactory,26.9124,75.7873
Jaipur,2019-01-24,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2019-01-25,Urban,129.0,Moderate,26.9124,75.7873
Jaipur,2019-01-26,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2019-01-27,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2019-01-28,Urban,118.0,Moderate,26.9124,75.7873
Jaipur,2019-01-29,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2019-01-30,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2019-01-31,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-01,Urban,102.0,Moderate,26.9124,75.7873
Jaipur,2019-02-02,Urban,138.0,Moderate,26.9124,75.7873
Jaipur,2019-02-03,Urban,159.0,Moderate,26.9124,75.7873
Jaipur,2019-02-04,Urban,182.0,Moderate,26.9124,75.7873
Jaipur,2019-02-05,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2019-02-06,Urban,151.0,Moderate,26.9124,75.7873
Jaipur,2019-02-07,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2019-02-08,Urban,127.0,Moderate,26.9124,75.7873
Jaipur,2019-02-09,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2019-02-10,Urban,128.0,Moderate,26.9124,75.7873
Jaipur,2019-02-11,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2019-02-12,Urban,107.0,Moderate,26.9124,75.7873
Jaipur,2019-02-13,Urban,108.0,Moderate,26.9124,75.7873
Jaipur,2019-02-14,Urban,97.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-15,Urban,115.0,Moderate,26.9124,75.7873
Jaipur,2019-02-16,Urban,98.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-17,Urban,102.0,Moderate,26.9124,75.7873
Jaipur,2019-02-18,Urban,112.0,Moderate,26.9124,75.7873
Jaipur,2019-02-19,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2019-02-20,Urban,124.0,Moderate,26.9124,75.7873
Jaipur,2019-02-21,Urban,130.0,Moderate,26.9124,75.7873
Jaipur,2019-02-22,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-23,Urban,93.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-24,Urban,113.0,Moderate,26.9124,75.7873
Jaipur,2019-02-25,Urban,105.0,Moderate,26.9124,75.7873
Jaipur,2019-02-26,Urban,107.0,Moderate,26.9124,75.7873
Jaipur,2019-02-27,Urban,85.0,Satisfactory,26.9124,75.7873
Jaipur,2019-02-28,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-01,Urban,104.0,Moderate,26.9124,75.7873
Jaipur,2019-03-02,Urban,103.0,Moderate,26.9124,75.7873
Jaipur,2019-03-03,Urban,100.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-04,Urban,107.0,Moderate,26.9124,75.7873
Jaipur,2019-03-05,Urban,102.0,Moderate,26.9124,75.7873
Jaipur,2019-03-06,Urban,89.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-07,Urban,112.0,Moderate,26.9124,75.7873
Jaipur,2019-03-08,Urban,98.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-09,Urban,102.0,Moderate,26.9124,75.7873
Jaipur,2019-03-10,Urban,111.0,Moderate,26.9124,75.7873
Jaipur,2019-03-11,Urban,96.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-12,Urban,111.0,Moderate,26.9124,75.7873
Jaipur,2019-03-13,Urban,105.0,Moderate,26.9124,75.7873
Jaipur,2019-03-14,Urban,108.0,Moderate,26.9124,75.7873
Jaipur,2019-03-15,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-16,Urban,92.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-17,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2019-03-18,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2019-03-19,Urban,107.0,Moderate,26.9124,75.7873
Jaipur,2019-03-20,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2019-03-21,Urban,121.0,Moderate,26.9124,75.7873
Jaipur,2019-03-22,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2019-03-23,Urban,90.0,Satisfactory,26.9124,75.7873
Jaipur,2019-03-24,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2019-03-25,Urban,112.0,Moderate,26.9124,75.7873
Jaipur,2019-03-26,Urban,101.0,Moderate,26.9124,75.7873
Jaipur,2019-03-27,Urban,110.0,Moderate,26.9124,75.7873
Jaipur,2019-03-28,Urban,128.0,Moderate,26.9124,75.7873
Jaipur,2019-03-29,Urban,142.0,Moderate,26.9124,75.7873
Jaipur,2019-03-30,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2019-03-31,Urban,116.0,Moderate,26.9124,75.7873
Jaipur,2019-04-01,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2019-04-02,Urban,109.0,Moderate,26.9124,75.7873
Jaipur,2019-04-03,Urban,125.0,Moderate,26.9124,75.7873
Jaipur,2019-04-04,Urban,128.0,Moderate,26.9124,75.7873
Jaipur,2019-04-05,Urban,144.0,Moderate,26.9124,75.7873
Jaipur,2019-04-06,Urban,137.0,Moderate,26.9124,75.7873
Jaipur,2019-04-07,Urban,132.0,Moderate,26.9124,75.7873
Jaipur,2019-04-08,Urban,457.0,Severe,26.9124,75.7873
Jaipur,2019-04-09,Urban,199.0,Moderate,26.9124,75.7873
Jaipur,2019-04-10,Urban,140.0,Moderate,26.9124,75.7873
Jaipur,2019-04-11,Urban,138.0,Moderate,26.9124,75.7873
Jaipur,2019-04-12,Urban,258.0,Poor,26.9124,75.7873
Jaipur,2019-04-13,Urban,194.0,Moderate,26.9124,75.7873
Jaipur,2019-04-14,Urban,121.0,Moderate,26.9124,75.7873
Jaipur,2019-04-15,Urban,124.0,Moderate,26.9124,75.7873
Jaipur,2019-04-16,Urban,164.0,Moderate,26.9124,75.7873
